Lat,Lon,Mcc,Mnc,Lac,Cellid,Range,Nbsamples,Createdat,Updatedat,Needscomputation,Country,Operator,,
24.759919,46.774554,420,1,3112,6732252,6000,"<ahref=""/mesure/map/766401"">3</a>",MonMay1600:55:48+02002011,WedMay2502:32:42+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766401"">Show</a>","<ahref=""/cell/map/766401"">Map</a>"
24.759913,46.774473,420,1,3112,6686124,0,"<ahref=""/mesure/map/766397"">6</a>",MonMay1600:22:45+02002011,MonMay1601:04:25+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766397"">Show</a>","<ahref=""/cell/map/766397"">Map</a>"
24.763264,46.77536,420,1,3112,6686123,0,"<ahref=""/mesure/map/766396"">1</a>",MonMay1600:22:14+02002011,MonMay1600:22:14+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766396"">Show</a>","<ahref=""/cell/map/766396"">Map</a>"
24.764032,46.77656,420,1,3112,6687968,0,"<ahref=""/mesure/map/766395"">2</a>",MonMay1600:21:40+02002011,MonMay1600:21:52+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766395"">Show</a>","<ahref=""/cell/map/766395"">Map</a>"
24.767322,46.782166,420,1,3112,6687966,0,"<ahref=""/mesure/map/766394"">1</a>",MonMay1600:20:38+02002011,MonMay1600:20:38+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766394"">Show</a>","<ahref=""/cell/map/766394"">Map</a>"
24.76831,46.782288,420,1,3112,6688157,0,"<ahref=""/mesure/map/766393"">1</a>",MonMay1600:20:25+02002011,MonMay1600:20:25+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766393"">Show</a>","<ahref=""/cell/map/766393"">Map</a>"
24.770273,46.780853,420,1,3112,6688156,6000,"<ahref=""/mesure/map/766392"">1</a>",MonMay1600:20:10+02002011,ThuDec0822:23:08+01002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766392"">Show</a>","<ahref=""/cell/map/766392"">Map</a>"
24.772522,46.779183,420,1,3112,6688158,0,"<ahref=""/mesure/map/766391"">1</a>",MonMay1600:19:52+02002011,MonMay1600:19:52+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766391"">Show</a>","<ahref=""/cell/map/766391"">Map</a>"
24.776566,46.776888,420,1,3112,6688723,0,"<ahref=""/mesure/map/766390"">1</a>",MonMay1600:17:59+02002011,MonMay1600:17:59+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766390"">Show</a>","<ahref=""/cell/map/766390"">Map</a>"
24.777505,46.779003,420,1,3112,6687275,0,"<ahref=""/mesure/map/766389"">1</a>",MonMay1600:17:34+02002011,MonMay1600:17:34+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766389"">Show</a>","<ahref=""/cell/map/766389"">Map</a></table>"
24.776566,46.776888,420,1,3112,6687275,0,"<ahref=""/mesure/map/766388"">2</a>",MonMay1600:17:33+02002011,MonMay1600:19:05+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766388"">Show</a>","<ahref=""/cell/map/766388"">Map</a>"
24.778131,46.781878,420,1,303,37389,0,"<ahref=""/mesure/map/766387"">1</a>",MonMay1600:17:29+02002011,MonMay1600:17:29+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766387"">Show</a>","<ahref=""/cell/map/766387"">Map</a>"
24.778131,46.781878,420,1,303,37389,0,"<ahref=""/mesure/map/766386"">1</a>",MonMay1600:17:29+02002011,MonMay1600:17:29+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766386"">Show</a>","<ahref=""/cell/map/766386"">Map</a>"
24.778131,46.781878,420,1,303,37389,6000,"<ahref=""/mesure/map/766385"">1</a>",MonMay1600:17:29+02002011,FriJun1009:09:48+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766385"">Show</a>","<ahref=""/cell/map/766385"">Map</a>"
24.778676,46.786542,420,1,303,37941,0,"<ahref=""/mesure/map/766384"">1</a>",MonMay1600:16:56+02002011,MonMay1600:16:56+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766384"">Show</a>","<ahref=""/cell/map/766384"">Map</a>"
24.781789,46.793644,420,1,3112,6734333,6000,"<ahref=""/mesure/map/766383"">1</a>",MonMay1600:16:09+02002011,SunDec1820:30:24+01002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766383"">Show</a>","<ahref=""/cell/map/766383"">Map</a>"
24.788212,46.803963,420,1,3112,6727474,6000,"<ahref=""/mesure/map/766382"">2</a>",MonMay1600:14:10+02002011,MonNov2116:42:16+01002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766382"">Show</a>","<ahref=""/cell/map/766382"">Map</a>"
24.794772,46.814662,420,1,3112,6688728,0,"<ahref=""/mesure/map/766381"">1</a>",MonMay1600:12:54+02002011,MonMay1600:12:54+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766381"">Show</a>","<ahref=""/cell/map/766381"">Map</a>"
24.797187,46.817612,420,1,3112,6688726,0,"<ahref=""/mesure/map/766380"">1</a>",MonMay1600:12:17+02002011,MonMay1600:12:17+02002011,TRUE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766380"">Show</a>","<ahref=""/cell/map/766380"">Map</a>"
24.807083,46.81037,420,1,3112,6701703,6000,"<ahref=""/mesure/map/766379"">1</a>",MonMay1600:11:05+02002011,FriDec1616:54:48+01002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/766379"">Show</a>","<ahref=""/cell/map/766379"">Map</a>"
25.1889075,44.60040575,420,3,1063,17611,6000,"<ahref=""/mesure/map/763647"">4</a>",SatMay0700:45:01+02002011,SatMay0700:46:34+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/763647"">Show</a>","<ahref=""/cell/map/763647"">Map</a>"
21.379699,39.787275,420,1,7121,13375223,0,"<ahref=""/mesure/map/763409"">1</a>",FriMay0612:30:02+02002011,TueMay1021:36:08+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/763409"">Show</a>","<ahref=""/cell/map/763409"">Map</a>"
21.379516,39.787669,420,1,7141,13375223,6000,"<ahref=""/mesure/map/763402"">1</a>",FriMay0612:28:13+02002011,FriMay0612:29:52+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/763402"">Show</a>","<ahref=""/cell/map/763402"">Map</a>"
21.379831,39.787373,420,1,7141,13677033,0,"<ahref=""/mesure/map/763401"">1</a>",FriMay0612:25:33+02002011,TueMay1021:36:08+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/763401"">Show</a>","<ahref=""/cell/map/763401"">Map</a>"
21.37578175,39.7982665,420,1,7121,13415125,6000,"<ahref=""/mesure/map/763221"">4</a>",ThuMay0523:12:29+02002011,TueMay1021:36:06+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/763221"">Show</a>","<ahref=""/cell/map/763221"">Map</a>"
26.40024573,50.04098654,420,4,11001,229201,6000,"<ahref=""/mesure/map/755167"">4</a>",SunApr1718:04:40+02002011,TueMay1021:04:52+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/755167"">Show</a>","<ahref=""/cell/map/755167"">Map</a>"
21.568007,39.21672,420,3,2162,23171,6000,"<ahref=""/mesure/map/755033"">1</a>",SunApr1713:16:49+02002011,TueMay1020:49:03+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/755033"">Show</a>","<ahref=""/cell/map/755033"">Map</a>"
21.567996,39.216768,420,3,2311,6873269,6000,"<ahref=""/mesure/map/755032"">1</a>",SunApr1713:16:28+02002011,SunApr1713:16:31+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/755032"">Show</a>","<ahref=""/cell/map/755032"">Map</a>"
21.568151,39.216705,420,3,2311,6835788,6000,"<ahref=""/mesure/map/755031"">2</a>",SunApr1713:11:45+02002011,SunApr1713:12:15+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/755031"">Show</a>","<ahref=""/cell/map/755031"">Map</a>"
21.567851,39.216882,420,3,2311,6873266,6000,"<ahref=""/mesure/map/755030"">1</a>",SunApr1713:06:44+02002011,SunApr1713:07:12+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/755030"">Show</a>","<ahref=""/cell/map/755030"">Map</a>"
21.5684845,39.2168635,420,3,2311,6835785,6000,"<ahref=""/mesure/map/755028"">2</a>",SunApr1713:02:22+02002011,TueMay1020:48:11+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/755028"">Show</a>","<ahref=""/cell/map/755028"">Map</a>"
21.5688545,39.216838,420,3,2162,39241,6000,"<ahref=""/mesure/map/755025"">2</a>",SunApr1712:40:10+02002011,SunApr1712:40:29+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/755025"">Show</a>","<ahref=""/cell/map/755025"">Map</a>"
21.568581,39.216582,420,3,2162,39242,6000,"<ahref=""/mesure/map/755022"">3</a>",SunApr1712:26:18+02002011,SunApr1713:16:50+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/755022"">Show</a>","<ahref=""/cell/map/755022"">Map</a>"
24.674297,46.700487,420,1,3461,6995350,6000,"<ahref=""/mesure/map/752739"">1</a>",SunApr1012:23:29+02002011,TueMay1014:59:14+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/752739"">Show</a>","<ahref=""/cell/map/752739"">Map</a>"
24.674784,46.699868,420,1,3461,6995351,6000,"<ahref=""/mesure/map/752738"">1</a>",SunApr1012:21:05+02002011,TueMay1014:59:08+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/752738"">Show</a>","<ahref=""/cell/map/752738"">Map</a>"
26.243065,49.989289,420,1,206,26664,6000,"<ahref=""/mesure/map/752669"">1</a>",SunApr1008:23:38+02002011,TueMay1014:47:33+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/752669"">Show</a>","<ahref=""/cell/map/752669"">Map</a>"
26.286001,50.205405,420,1,2171,26720126,6000,"<ahref=""/mesure/map/751464"">1</a>",WedApr0619:46:57+02002011,TueMay1011:26:34+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/751464"">Show</a>","<ahref=""/cell/map/751464"">Map</a>"
26.286001,50.205405,420,1,2171,26707986,6000,"<ahref=""/mesure/map/751463"">1</a>",WedApr0619:46:44+02002011,TueMay1011:26:32+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/751463"">Show</a>","<ahref=""/cell/map/751463"">Map</a>"
26.286035,50.2050365,420,1,2171,26720127,6000,"<ahref=""/mesure/map/751462"">2</a>",WedApr0619:45:00+02002011,TueMay1011:26:29+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/751462"">Show</a>","<ahref=""/cell/map/751462"">Map</a>"
24.13026273,51.57349348,420,3,3347,21661268,6000,"<ahref=""/mesure/map/750441"">2</a>",MonApr0416:02:02+02002011,TueMay1009:10:30+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/750441"">Show</a>","<ahref=""/cell/map/750441"">Map</a>"
24.688947,46.836985,420,1,3111,6665595,6000,"<ahref=""/mesure/map/747795"">1</a>",MonMar2819:33:09+02002011,MonMay0923:33:25+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/747795"">Show</a>","<ahref=""/cell/map/747795"">Map</a>"
21.380457,39.80969,420,3,2302,6709517,6000,"<ahref=""/mesure/map/747433"">1</a>",MonMar2800:50:24+02002011,MonMay0923:17:02+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/747433"">Show</a>","<ahref=""/cell/map/747433"">Map</a>"
21.380478,39.809282,420,3,2302,6709514,6000,"<ahref=""/mesure/map/747390"">1</a>",SunMar2722:43:11+02002011,TueMay0305:12:46+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/747390"">Show</a>","<ahref=""/cell/map/747390"">Map</a>"
26.2906905,50.105383,420,3,3318,21789431,6000,"<ahref=""/mesure/map/745001"">2</a>",SunMar2017:50:08+01002011,MonMay0921:29:08+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/745001"">Show</a>","<ahref=""/cell/map/745001"">Map</a>"
26.30203267,50.10700667,420,3,3318,21789421,6000,"<ahref=""/mesure/map/744628"">3</a>",SatMar1919:56:01+01002011,MonMay0921:12:18+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/744628"">Show</a>","<ahref=""/cell/map/744628"">Map</a>"
26.3018435,50.10705925,420,3,3318,21789429,6000,"<ahref=""/mesure/map/744096"">4</a>",FriMar1808:45:53+01002011,MonMay0920:45:16+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/744096"">Show</a>","<ahref=""/cell/map/744096"">Map</a>"
24.683117,46.713294,420,1,3461,6948467,6000,"<ahref=""/mesure/map/743416"">1</a>",WedMar1623:36:05+01002011,MonMay0920:13:59+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/743416"">Show</a>","<ahref=""/cell/map/743416"">Map</a>"
24.683715,46.712753,420,1,3461,6948469,6000,"<ahref=""/mesure/map/743414"">1</a>",WedMar1623:26:59+01002011,MonMay0920:13:56+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/743414"">Show</a>","<ahref=""/cell/map/743414"">Map</a>"
24.71647455,46.67677464,420,3,1324,855845,6000,"<ahref=""/mesure/map/739525"">11</a>",SunMar0622:51:45+01002011,SunMar1323:21:05+01002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/739525"">Show</a>","<ahref=""/cell/map/739525"">Map</a>"
24.71650217,46.67685933,420,3,1324,855846,6000,"<ahref=""/mesure/map/737268"">12</a>",TueMar0121:28:33+01002011,SunMay0821:32:33+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/737268"">Show</a>","<ahref=""/cell/map/737268"">Map</a>"
16.96590543,42.65450478,420,3,7035,61093,0,"<ahref=""/mesure/map/732270"">1</a>",ThuFeb1716:59:09+01002011,TueMay1021:33:55+02002011,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/732270"">Show</a>","<ahref=""/cell/map/732270"">Map</a>"
26.46486282,50.02399206,420,1,2153,26550243,6000,"<ahref=""/mesure/map/730889"">1</a>",SunFeb1317:45:01+01002011,MonMay0908:42:18+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/730889"">Show</a>","<ahref=""/cell/map/730889"">Map</a>"
26.40783906,50.16999006,420,1,245,46988,6000,"<ahref=""/mesure/map/726144"">1</a>",TueFeb0110:41:57+01002011,WedMar1609:26:01+01002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/726144"">Show</a>","<ahref=""/cell/map/726144"">Map</a>"
24.52910721,46.69486642,420,1,323,15628,6000,"<ahref=""/mesure/map/718750"">1</a>",FriJan1418:13:37+01002011,FriMay0613:36:10+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/718750"">Show</a>","<ahref=""/cell/map/718750"">Map</a>"
24.52910721,46.69486642,420,1,323,15626,6000,"<ahref=""/mesure/map/718749"">1</a>",FriJan1418:13:36+01002011,FriMay0613:36:10+02002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/718749"">Show</a>","<ahref=""/cell/map/718749"">Map</a>"
24.52909112,46.69481009,420,1,323,15625,6000,"<ahref=""/mesure/map/718748"">2</a>",FriJan1418:13:36+01002011,SatMar1212:08:03+01002011,FALSE,SaudiArabia,SaudiTelecom/AlJawal,"<ahref=""/cell/show/718748"">Show</a>","<ahref=""/cell/map/718748"">Map</a>"
24.7799515,46.73318688,420,4,21014,6650779,6000,"<ahref=""/mesure/map/713968"">1</a>",FriJan0708:38:12+01002011,FriMay0611:13:49+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713968"">Show</a>","<ahref=""/cell/map/713968"">Map</a>"
24.73141845,46.67121362,420,4,21001,6651067,6000,"<ahref=""/mesure/map/713967"">1</a>",FriJan0708:38:11+01002011,FriMay0611:13:49+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713967"">Show</a>","<ahref=""/cell/map/713967"">Map</a>"
24.6139653,46.67483433,420,4,21001,6650217,6000,"<ahref=""/mesure/map/713966"">1</a>",FriJan0708:38:10+01002011,FriMay0611:13:46+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713966"">Show</a>","<ahref=""/cell/map/713966"">Map</a>"
24.61830323,46.67655087,420,4,21013,6715835,6000,"<ahref=""/mesure/map/713965"">1</a>",FriJan0708:38:09+01002011,FriMay0611:13:43+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713965"">Show</a>","<ahref=""/cell/map/713965"">Map</a>"
24.61868788,46.67662312,420,4,21013,6717315,6000,"<ahref=""/mesure/map/713964"">1</a>",FriJan0708:38:08+01002011,FriMay0611:13:28+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713964"">Show</a>","<ahref=""/cell/map/713964"">Map</a>"
24.6231649,46.68447663,420,4,21013,6717314,6000,"<ahref=""/mesure/map/713963"">1</a>",FriJan0708:38:07+01002011,FriMay0611:13:26+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713963"">Show</a>","<ahref=""/cell/map/713963"">Map</a>"
24.62537292,46.68842702,420,4,21013,6717313,6000,"<ahref=""/mesure/map/713962"">1</a>",FriJan0708:38:03+01002011,FriMay0611:13:23+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713962"">Show</a>","<ahref=""/cell/map/713962"">Map</a>"
24.62829082,46.69219042,420,4,21013,6715833,6000,"<ahref=""/mesure/map/713961"">1</a>",FriJan0708:38:02+01002011,FriMay0611:13:22+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713961"">Show</a>","<ahref=""/cell/map/713961"">Map</a>"
24.64080852,46.6928851,420,4,21013,6716063,6000,"<ahref=""/mesure/map/713960"">1</a>",FriJan0708:38:01+01002011,FriMay0611:13:20+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713960"">Show</a>","<ahref=""/cell/map/713960"">Map</a>"
24.66813767,46.69660918,420,4,21001,6651027,6000,"<ahref=""/mesure/map/713959"">1</a>",FriJan0708:37:59+01002011,FriMay0611:13:17+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713959"">Show</a>","<ahref=""/cell/map/713959"">Map</a>"
24.6534553,46.70710895,420,4,21013,6714944,6000,"<ahref=""/mesure/map/713958"">1</a>",FriJan0708:37:59+01002011,FriMay0611:13:16+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713958"">Show</a>","<ahref=""/cell/map/713958"">Map</a>"
24.65313213,46.71249172,420,4,21013,6716443,6000,"<ahref=""/mesure/map/713957"">1</a>",FriJan0708:37:56+01002011,FriMay0611:13:14+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713957"">Show</a>","<ahref=""/cell/map/713957"">Map</a>"
21.40402585,39.8920434,420,4,53010,19823584,6000,"<ahref=""/mesure/map/713956"">1</a>",FriJan0708:37:55+01002011,FriMay0611:13:10+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713956"">Show</a>","<ahref=""/cell/map/713956"">Map</a>"
21.4040046,39.89194215,420,4,53010,19823574,6000,"<ahref=""/mesure/map/713955"">1</a>",FriJan0708:37:54+01002011,FriMay0611:13:09+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713955"">Show</a>","<ahref=""/cell/map/713955"">Map</a>"
21.4044122,39.89188363,420,4,50002,12782,6000,"<ahref=""/mesure/map/713954"">1</a>",FriJan0708:37:53+01002011,FriMay0611:13:07+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713954"">Show</a>","<ahref=""/cell/map/713954"">Map</a>"
21.40589643,39.88949018,420,4,50004,11693,6000,"<ahref=""/mesure/map/713953"">1</a>",FriJan0708:37:52+01002011,FriMay0611:13:06+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713953"">Show</a>","<ahref=""/cell/map/713953"">Map</a>"
21.41135213,39.88193868,420,4,50002,12793,6000,"<ahref=""/mesure/map/713952"">1</a>",FriJan0708:37:52+01002011,FriMay0611:13:04+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713952"">Show</a>","<ahref=""/cell/map/713952"">Map</a>"
21.41649527,39.87321965,420,4,50001,12831,6000,"<ahref=""/mesure/map/713951"">1</a>",FriJan0708:37:51+01002011,SunJan1606:57:02+01002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713951"">Show</a>","<ahref=""/cell/map/713951"">Map</a>"
21.42022132,39.86685897,420,4,51001,13269517,6000,"<ahref=""/mesure/map/713950"">1</a>",FriJan0708:37:50+01002011,FriMay0611:13:04+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713950"">Show</a>","<ahref=""/cell/map/713950"">Map</a>"
21.42165987,39.86585582,420,4,53001,19824705,6000,"<ahref=""/mesure/map/713949"">1</a>",FriJan0708:37:49+01002011,FriMay0611:13:01+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713949"">Show</a>","<ahref=""/cell/map/713949"">Map</a>"
21.42230263,39.8663392,420,4,51001,50594049,0,"<ahref=""/mesure/map/713948"">1</a>",FriJan0708:37:48+01002011,TueMay1021:27:46+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713948"">Show</a>","<ahref=""/cell/map/713948"">Map</a>"
21.42170127,39.86771173,420,4,51001,13268496,6000,"<ahref=""/mesure/map/713947"">1</a>",FriJan0708:37:47+01002011,FriMay0611:12:59+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713947"">Show</a>","<ahref=""/cell/map/713947"">Map</a>"
21.41968857,39.86981987,420,4,51001,13269428,6000,"<ahref=""/mesure/map/713946"">1</a>",FriJan0708:37:44+01002011,FriMay0611:12:58+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713946"">Show</a>","<ahref=""/cell/map/713946"">Map</a>"
21.41923625,39.87335657,420,4,51001,13268916,6000,"<ahref=""/mesure/map/713945"">4</a>",FriJan0708:37:42+01002011,FriMay0611:12:57+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713945"">Show</a>","<ahref=""/cell/map/713945"">Map</a>"
21.41887167,39.87258222,420,4,53001,50594049,0,"<ahref=""/mesure/map/713944"">1</a>",FriJan0708:37:41+01002011,TueMay1021:27:46+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713944"">Show</a>","<ahref=""/cell/map/713944"">Map</a>"
21.41929197,39.87149877,420,4,53001,19824704,6000,"<ahref=""/mesure/map/713943"">1</a>",FriJan0708:37:40+01002011,FriMay0611:12:48+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713943"">Show</a>","<ahref=""/cell/map/713943"">Map</a>"
21.41946048,39.87095612,420,4,53001,19824703,6000,"<ahref=""/mesure/map/713942"">1</a>",FriJan0708:37:38+01002011,FriMay0611:12:44+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713942"">Show</a>","<ahref=""/cell/map/713942"">Map</a>"
21.38359772,39.90237945,420,4,53010,19824785,6000,"<ahref=""/mesure/map/713941"">1</a>",FriJan0708:37:37+01002011,FriMay0611:12:42+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713941"">Show</a>","<ahref=""/cell/map/713941"">Map</a>"
21.34083123,39.96955782,420,4,53013,19757248,6000,"<ahref=""/mesure/map/713940"">1</a>",FriJan0708:37:37+01002011,FriMay0611:12:36+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713940"">Show</a>","<ahref=""/cell/map/713940"">Map</a>"
21.34047467,39.96959662,420,4,53013,19757247,6000,"<ahref=""/mesure/map/713939"">1</a>",FriJan0708:37:36+01002011,FriMay0611:12:34+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713939"">Show</a>","<ahref=""/cell/map/713939"">Map</a>"
24.74959787,46.66637022,420,4,21001,6651048,6000,"<ahref=""/mesure/map/713938"">1</a>",FriJan0708:37:35+01002011,FriMay0611:12:32+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713938"">Show</a>","<ahref=""/cell/map/713938"">Map</a>"
24.75439207,46.66409302,420,4,21001,6651049,6000,"<ahref=""/mesure/map/713937"">1</a>",FriJan0708:37:34+01002011,FriMay0611:12:30+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713937"">Show</a>","<ahref=""/cell/map/713937"">Map</a>"
24.75748575,46.66471528,420,4,21001,6651047,6000,"<ahref=""/mesure/map/713936"">1</a>",FriJan0708:37:33+01002011,FriMay0611:12:28+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713936"">Show</a>","<ahref=""/cell/map/713936"">Map</a>"
24.76026322,46.67122485,420,4,21001,6650179,6000,"<ahref=""/mesure/map/713935"">1</a>",FriJan0708:37:32+01002011,FriMay0611:12:26+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713935"">Show</a>","<ahref=""/cell/map/713935"">Map</a>"
24.7628992,46.67165793,420,4,21001,6652768,6000,"<ahref=""/mesure/map/713934"">1</a>",FriJan0708:37:31+01002011,FriMay0611:12:24+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713934"">Show</a>","<ahref=""/cell/map/713934"">Map</a>"
24.7676861,46.66924193,420,4,21001,6652769,6000,"<ahref=""/mesure/map/713933"">1</a>",FriJan0708:37:30+01002011,FriMay0611:12:22+02002011,FALSE,SaudiArabia,none,"<ahref=""/cell/show/713933"">Show</a>","<ahref=""/cell/map/713933"">Map</a>"
